route_id,service_id,trip_id,trip_headsign,direction_id,block_id
ME1,45271-_ME108-LAMJV,4671820,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671840,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME108-LAMJV,4671850,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME109-LAMJV,4671856,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME109-LAMJV,4671866,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME110-LAMJV,4671875,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME110-LAMJV,4671883,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671910,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671932,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME111-LAMJV,4671936,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME113-LAMJV,4671956,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME113-LAMJV,4671972,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672046,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672048,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672056,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672066,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME116-LAMJV,4672068,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME120-LAMJV,4672102,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME122-LAMJV,4672110,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672118,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672120,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME123-LAMJV,4672146,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672148,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672150,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672174,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME124-LAMJV,4672176,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME125-LAMJV,4672188,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME126-LAMJV,4672204,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME126-LAMJV,4672214,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME127-LAMJV,4672245,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME127-LAMJV,4672247,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME129-LAMJV,4672260,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME130-LAMJV,4672264,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME134-LAMJV,4672292,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME139-LAMJV,4672371,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME142-LAMJV,4672449,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME142-LAMJV,4672459,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME144-LAMJV,4672498,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME146-LAMJV,4672533,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME147-LAMJV,4672552,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME151-LAMJV,4672609,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME151-LAMJV,4672623,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME153-LAMJV,4672651,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME153-LAMJV,4672659,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME154-LAMJV,4672669,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME156-LAMJV,4672717,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME158-LAMJV,4672744,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME158-LAMJV,4672746,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME160-LAMJV,4672773,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME161-LAMJV,4672799,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME168-LAMJV,4672892,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME169-LAMJV,4672895,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME138-LAMJV,4672335,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME141-LAMJV,4672435,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME145-LAMJV,4672503,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME150-LAMJV,4672591,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME155-LAMJV,4672699,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME159-LAMJV,4672759,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,45271-_ME166-LAMJV,4672854,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME137-S,4858310,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME141-S,4858408,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME144-S,4858446,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME148-S,4858497,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46909-_ME148-S,4858503,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME101-D,4908334,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME103-D,4908397,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME105-D,4908460,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME105-D,4908482,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME105-D,4908488,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME105-D,4908494,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME106-D,4908516,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908546,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908550,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908560,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME107-D,4908570,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME109-D,4908611,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME110-D,4908639,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME110-D,4908653,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME110-D,4908659,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME111-D,4908681,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME112-D,4908698,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME112-D,4908704,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME112-D,4908710,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME112-D,4908712,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME112-D,4908718,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME113-D,4908733,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47597-_ME114-D,4908755,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856867,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856877,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856881,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856883,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856885,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856893,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856897,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME101-LAMJV,4856901,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME102-LAMJV,4856936,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME102-LAMJV,4856952,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856987,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME103-LAMJV,4856995,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME104-LAMJV,4857002,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME104-LAMJV,4857004,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857023,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857027,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857035,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME106-LAMJV,4857039,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857090,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME108-LAMJV,4857116,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME110-LAMJV,4857138,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME110-LAMJV,4857140,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME113-LAMJV,4857188,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME114-LAMJV,4857194,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME114-LAMJV,4857222,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME115-LAMJV,4857236,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME115-LAMJV,4857258,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME116-LAMJV,4857288,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME116-LAMJV,4857290,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME116-LAMJV,4857292,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857301,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857307,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857329,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME117-LAMJV,4857337,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME119-LAMJV,4857372,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME119-LAMJV,4857376,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857382,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857394,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857398,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME120-LAMJV,4857404,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857427,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME121-LAMJV,4857439,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME122-LAMJV,4857468,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME122-LAMJV,4857482,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME122-LAMJV,4857488,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME124-LAMJV,4857504,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857526,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857532,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857556,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME125-LAMJV,4857564,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME126-LAMJV,4857577,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME127-LAMJV,4857597,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME128-LAMJV,4857601,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME128-LAMJV,4857609,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME131-LAMJV,4857647,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME132-LAMJV,4857661,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME133-LAMJV,4857675,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME133-LAMJV,4857681,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME133-LAMJV,4857685,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME134-LAMJV,4857695,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,46908-_ME134-LAMJV,4857707,Villeneuve D Ascq 4 Cantons Stade,1,
20R,46947-_20R53-LAMJV,4867903,Tressin Place,0,
20R,46948-_20R53-LAMJVS,4867969,Tressin Place,0,
916,47738-_91602-LAMJV,4947750,Haubourdin Beaupre Canteraine,0,
CITT,46241-CITT01-LAMJV,4774005,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT02-LAMJV,4774031,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT06-LAMJV,4774092,Neuville En Ferrain Prom De Flandre,1,
CITT,46241-CITT06-LAMJV,4774098,Neuville En Ferrain Prom De Flandre,1,
L3,46244-__L351-LAMJV,4774420,Roubaix Euroteleport,0,
L3,46244-__L355-LAMJV,4774556,Roubaix Euroteleport,0,
30,46169-__3001-LAMJV,4769600,Wasquehal Jp Sartre,1,
30,46169-__3002-LAMJV,4769616,Wasquehal Jp Sartre,1,
30,46169-__3002-LAMJV,4769620,Wasquehal Jp Sartre,1,
30,46169-__3003-LAMJV,4769635,Wasquehal Jp Sartre,1,
34,46175-__3402-LAMJV,4769976,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3403-LAMJV,4769996,Roubaix Euroteleport,1,
34,46175-__3404-LAMJV,4770000,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3404-LAMJV,4770006,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3404-LAMJV,4770009,Roubaix Euroteleport,1,
34,46175-__3404-LAMJV,4770011,Roubaix Euroteleport,1,
34,46175-__3405-LAMJV,4770022,Roubaix Euroteleport,1,
34,46175-__3407-LAMJV,4770045,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3407-LAMJV,4770047,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3407-LAMJV,4770049,Villeneuve D Ascq Pont De Bois,0,
34,46175-__3408-LAMJV,4770053,Roubaix Euroteleport,1,
30,46170-__3001-S,4769660,Wasquehal Jp Sartre,1,
30,46170-__3002-S,4769698,Wasquehal Jp Sartre,1,
30,46170-__3003-S,4769709,Wasquehal Jp Sartre,1,
30,46170-__3003-S,4769719,Wasquehal Jp Sartre,1,
34,46176-__3402-S,4770075,Roubaix Euroteleport,1,
34,46176-__3403-S,4770096,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3404-S,4770099,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3404-S,4770109,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3404-S,4770112,Roubaix Euroteleport,1,
34,46176-__3406-S,4770130,Villeneuve D Ascq Pont De Bois,0,
34,46176-__3408-S,4770142,Villeneuve D Ascq Pont De Bois,0,
CITT,46242-CITT01-S,4774155,Neuville En Ferrain Prom De Flandre,1,
CITT,46242-CITT02-S,4774164,Neuville En Ferrain Prom De Flandre,1,
CITT,46242-CITT03-S,4774200,Neuville En Ferrain Prom De Flandre,1,
CITT,46242-CITT04-S,4774211,Neuville En Ferrain Prom De Flandre,1,
CITT,46242-CITT07-S,4774259,Neuville En Ferrain Prom De Flandre,1,
L3,46245-__L355-S,4774793,Roubaix Euroteleport,0,
MWR,46185-_MWR02-S,4770604,Roubaix Euroteleport,1,
30,46171-__3001-D,4769740,Wasquehal Jp Sartre,1,
30,46171-__3002-D,4769756,Wasquehal Jp Sartre,1,
30,46171-__3002-D,4769760,Wasquehal Jp Sartre,1,
34,46177-__3401-D,4770151,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3401-D,4770155,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3401-D,4770158,Roubaix Euroteleport,1,
34,46177-__3401-D,4770159,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3401-D,4770160,Roubaix Euroteleport,1,
34,46177-__3402-D,4770178,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3403-D,4770183,Villeneuve D Ascq Pont De Bois,0,
34,46177-__3403-D,4770190,Roubaix Euroteleport,1,
34,46177-__3404-D,4770204,Roubaix Euroteleport,1,
34,46177-__3404-D,4770208,Roubaix Euroteleport,1,
CITT,46243-CITT02-D,4774299,Neuville En Ferrain Prom De Flandre,1,
CITT,46243-CITT02-D,4774302,Neuville En Ferrain Prom De Flandre,1,
L3,46246-__L355-D,4774986,Roubaix Euroteleport,0,
MWR,46186-_MWR01-D,4770627,Roubaix Euroteleport,1,
ME1,47595-_ME101-D,4906165,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME101-D,4906183,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME101-D,4906187,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME103-D,4906253,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME103-D,4906255,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME103-D,4906265,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME103-D,4906269,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME103-D,4906279,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME104-D,4906324,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906340,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906342,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME105-D,4906346,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906362,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906368,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906372,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME106-D,4906382,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME107-D,4906410,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME107-D,4906414,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME108-D,4906425,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME109-D,4906457,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906498,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME110-D,4906502,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME111-D,4906509,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME112-D,4906559,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME113-D,4906565,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME113-D,4906571,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME114-D,4906608,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME115-D,4906615,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME116-D,4906629,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME116-D,4906643,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME117-D,4906650,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME117-D,4906658,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME117-D,4906664,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME118-D,4906680,Villeneuve D Ascq 4 Cantons Stade,1,
ME1,47595-_ME118-D,4906688,Villeneuve D Ascq 4 Cantons Stade,1,
35,46515-__3503-LAMJV,4804049,Wattrelos Quart. Beaulieu,0,
L3,46538-__L351-LAMJV,4806208,Wattrelos Quart. Beaulieu,1,
L3,46538-__L351-LAMJV,4806212,Wattrelos Quart. Beaulieu,1,
L3,46538-__L351-LAMJV,4806220,Wattrelos Quart. Beaulieu,1,
L3,46538-__L352-LAMJV,4806231,Wattrelos Quart. Beaulieu,1,
L3,46538-__L355-LAMJV,4806283,Wattrelos Quart. Beaulieu,1,
L3,46538-__L356-LAMJV,4806305,Wattrelos Quart. Beaulieu,1,
L3,46538-__L357-LAMJV,4806323,Wattrelos Quart. Beaulieu,1,
L3,46538-__L357-LAMJV,4806335,Wattrelos Quart. Beaulieu,1,
L3,46538-__L358-LAMJV,4806348,Wattrelos Quart. Beaulieu,1,
L3,46538-__L363-LAMJV,4806440,Wattrelos Quart. Beaulieu,1,
L3,46538-__L363-LAMJV,4806458,Wattrelos Quart. Beaulieu,1,
L3,46538-__L365-LAMJV,4806483,Wattrelos Quart. Beaulieu,1,
L3,46538-__L368-LAMJV,4806500,Wattrelos Quart. Beaulieu,1,
L3,46538-__L371-LAMJV,4806577,Wattrelos Quart. Beaulieu,1,
35,46516-__3502-S,4804158,Wattrelos Quart. Beaulieu,0,
35,46516-__3503-S,4804177,Wattrelos Quart. Beaulieu,0,
35,46516-__3504-S,4804199,Wattrelos Quart. Beaulieu,0,
35,46516-__3505-S,4804217,Wattrelos Quart. Beaulieu,0,
L3,46539-__L351-S,4806621,Wattrelos Quart. Beaulieu,1,
L3,46539-__L351-S,4806631,Wattrelos Quart. Beaulieu,1,
L3,46539-__L352-S,4806653,Wattrelos Quart. Beaulieu,1,
L3,46539-__L357-S,4806755,Wattrelos Quart. Beaulieu,1,
L3,46539-__L357-S,4806765,Wattrelos Quart. Beaulieu,1,
L3,46539-__L358-S,4806802,Wattrelos Quart. Beaulieu,1,
L3,46539-__L359-S,4806816,Wattrelos Quart. Beaulieu,1,
L3,46539-__L361-S,4806845,Wattrelos Quart. Beaulieu,1,
L3,46539-__L362-S,4806858,Wattrelos Quart. Beaulieu,1,
L3,46539-__L363-S,4806877,Wattrelos Quart. Beaulieu,1,
L3,46540-__L350-D,4806894,Wattrelos Quart. Beaulieu,1,
L3,46540-__L352-D,4806955,Wattrelos Quart. Beaulieu,1,
L3,46540-__L355-D,4806994,Wattrelos Quart. Beaulieu,1,
L3,46540-__L355-D,4807002,Wattrelos Quart. Beaulieu,1,
35,46518-__3504-LAMJV,4804294,Wattrelos Quart. Beaulieu,0,
35,46518-__3506-LAMJV,4804331,Wattrelos Quart. Beaulieu,0,
L3,46541-__L350-LAMJV,4807014,Wattrelos Quart. Beaulieu,1,
L3,46541-__L355-LAMJV,4807134,Wattrelos Quart. Beaulieu,1,
L3,46541-__L357-LAMJV,4807177,Wattrelos Quart. Beaulieu,1,
L3,46541-__L357-LAMJV,4807188,Wattrelos Quart. Beaulieu,1,
L3,46541-__L362-LAMJV,4807304,Wattrelos Quart. Beaulieu,1,
L3,46541-__L363-LAMJV,4807310,Wattrelos Quart. Beaulieu,1,
L3,46541-__L364-LAMJV,4807332,Wattrelos Quart. Beaulieu,1,
L3,46541-__L365-LAMJV,4807339,Wattrelos Quart. Beaulieu,1,
74R,47003-_74R10-D,4869172,La Bassee Gare,0,
20R,46947-_20R05-LAMJV,4867856,Peronne En Melantois Chemin Ecoliers,0,
20R,46947-_20R13-LAMJV,4867863,Baisieux Frontiere,0,
20R,46947-_20R26-LAMJV,4867876,Chereng Beau Bouquet,0,
20R,46947-_20R42-LAMJV,4867892,Peronne En Melantois Chemin Ecoliers,0,
69R,46994-_69R15-LAMJV,4868995,Fretin Mairie,0,
20R,46948-_20R40-LAMJVS,4867956,Fretin Mairie,0,
20R,46948-_20R41-LAMJVS,4867957,Peronne En Melantois Chemin Ecoliers,0,
20R,46949-_20R12-D,4867994,Baisieux Frontiere,0,
20R,46949-_20R14-D,4867996,Baisieux Frontiere,0,
20R,46949-_20R39-D,4868021,Fretin Mairie,0,
62,47125-__6203-LAMJV,4874363,La Bassee Gare,1,
978,47756-_97810-M,4948140,Wasquehal Leo Lagrange,0,
L92,47506-_L9201-LAMJV,4897914,Lille Porte Des Postes,1,
L92,47506-_L9203-LAMJV,4897925,Lille Porte Des Postes,1,
L92,47506-_L9205-LAMJV,4897935,Lille Porte Des Postes,1,
L92,47506-_L9208-LAMJV,4897943,Lille Porte Des Postes,1,
L92,47506-_L9217-LAMJV,4897966,Lille Porte Des Postes,1,
L92,47506-_L9221-LAMJV,4897978,Lille Porte Des Postes,1,
L92,47506-_L9226-LAMJV,4898009,Lille Porte Des Postes,1,
L92,47228-_L9201-LAMJV,4877933,Lille Porte Des Postes,1,
L92,47228-_L9202-LAMJV,4877940,Lille Porte Des Postes,1,
L92,47228-_L9208-LAMJV,4877967,Lille Porte Des Postes,1,
L92,47228-_L9213-LAMJV,4877979,Lille Porte Des Postes,1,
L92,47228-_L9215-LAMJV,4877991,Lille Porte Des Postes,1,
L92,47228-_L9217-LAMJV,4877998,Lille Porte Des Postes,1,
L92,47226-_L9201-S,4877823,Lille Porte Des Postes,1,
L92,47226-_L9205-S,4877849,Lille Porte Des Postes,1,
L92,47226-_L9207-S,4877853,Lille Porte Des Postes,1,
L92,47226-_L9210-S,4877863,Lille Porte Des Postes,1,
L92,47226-_L9212-S,4877880,Lille Porte Des Postes,1,
L92,47226-_L9213-S,4877887,Lille Porte Des Postes,1,
L92,47226-_L9214-S,4877893,Lille Porte Des Postes,1,
L92,47227-_L9201-D,4877899,Lille Porte Des Postes,1,
L92,47227-_L9202-D,4877902,Lille Porte Des Postes,1,
L92,47227-_L9203-D,4877913,Lille Porte Des Postes,1,
L92,47227-_L9203-D,4877915,Lille Porte Des Postes,1,
L92,47227-_L9204-D,4877920,Lille Porte Des Postes,1,
L92,47507-_L9211-S,4898060,Lille Porte Des Postes,1,
L92,47507-_L9211-S,4898064,Lille Porte Des Postes,1,
L92,47507-_L9212-S,4898067,Lille Porte Des Postes,1,
L92,47507-_L9213-S,4898080,Lille Porte Des Postes,1,
L3,46244-__L350-LAMJV,4774361,Wattrelos Quart. Beaulieu,1,
L3,46244-__L350-LAMJV,4774367,Wattrelos Quart. Beaulieu,1,
L3,46244-__L351-LAMJV,4774388,Wattrelos Quart. Beaulieu,1,
L3,46244-__L351-LAMJV,4774392,Wattrelos Quart. Beaulieu,1,
L3,46244-__L351-LAMJV,4774410,Wattrelos Quart. Beaulieu,1,
L3,46244-__L351-LAMJV,4774414,Wattrelos Quart. Beaulieu,1,
L3,46244-__L351-LAMJV,4774421,Wattrelos Quart. Beaulieu,1,
L3,46244-__L353-LAMJV,4774478,Wattrelos Quart. Beaulieu,1,
L3,46244-__L354-LAMJV,4774497,Wattrelos Quart. Beaulieu,1,
L3,46244-__L355-LAMJV,4774528,Wattrelos Quart. Beaulieu,1,
